id,popularity,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,overview,adult,backdrop_path,first_air_date,last_air_date,homepage,in_production,original_name,poster_path,type,status,tagline,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
250496,2.885,"Schätzen, bieten, bangen",2,8,de,0,0.0,,False,,2018-12-17,2020-03-23,,False,"Schätzen, bieten, bangen",,Documentary,Canceled,,Documentary,,de,RBB Fernsehen,DE,Deutsch,,Germany,0
250497,1.96,Schafkopf – A bissel was geht immer,1,6,de,0,0.0,,False,,2012-11-23,2012-12-28,,False,Schafkopf – A bissel was geht immer,,Scripted,Ended,,"Drama, Comedy",,de,ZDF,DE,Deutsch,,Germany,0
250498,14.76,Vanina: Un vicequestore a catania,1,2,it,0,0.0,"Vanina Guarrasi leaves Palermo in an attempt to escape the past. The crazy fear of reliving certain traumas has taken over and she finds herself in the homicide police department in Catania, supported by a new team and friends.",False,/eJzqjTRU4LXG7nzUCC2mwbodutc.jpg,2024-03-27,2024-04-03,,True,Vanina: Un vicequestore a catania,/2UOFBp4RXXGpNtGIqFqLtUX6rkE.jpg,Scripted,In Production,,Crime,,it,,IT,Italiano,,,110
250499,0.863,Welcome to the Lesbian Bar,1,5,ko,0,0.0,"The lives of seven queer women intersect at a local lesbian bar as they meet, part, and share their colourful stories over a variety of equally colourful drinks.

(Source: Fondueforkharpoon at MyDramaList)",False,/p8VDhlN3XsRvSnYXM557pLUjfJD.jpg,2023-03-18,2023-03-22,,False,어서오세요 레즈바에,/k0cCBqumv4qlzyCAKuH144rKGVG.jpg,Scripted,Ended,,,,ko,,KR,한국어/조선말,,,6
250500,0.6,Cadbury at Easter: Secrets of the Chocolate Factory,1,1,en,0,0.0,history of Cadbury at Easter : Secrets of the Chocolate Factory,False,,,,,False,Cadbury at Easter: Secrets of the Chocolate Factory,,Documentary,Ended,,Documentary,,en,,GB,English,,GB,1
250501,2.744,Zakładnicy,1,1,pl,0,0.0,,False,,,,,True,Zakładnicy,,Scripted,In Production,,Drama,Maciej Migas,pl,Polsat Box Go,PL,Polski,Studio TFP,Poland,0
250502,1.094,Gotham 1919-1939,3,45,en,0,0.0,"See the world that would create a place like Gotham City and the people who put on masks to protect it. 1919-1939 was a time of unprecedented change, from the 'war to end all wars' to the crash of the stock market, from the enforcement of prohibition to the rise of the celebrity gangster. This documentary series collects the years of research following the Dark Knight and the colourful characters that would dominate the headlines for a short period.",False,,2020-10-29,2024-03-01,,True,Gotham 1919-1939,/47kEL4mJ56nqDE4nmqFmH1L3TtT.jpg,Scripted,Returning Series,,\N,,,,US,,,,0
250503,0.6,Faut-il ?,1,1,fr,0,0.0,,False,,2001-01-01,2001-01-01,,True,Faut-il ?,/qksTAYPHVBJ3fUNWwO32kIW5pri.jpg,Scripted,Returning Series,,,,,,FR,,,,0
250504,5.379,The Beast in Me,1,1,en,0,0.0,"Since the tragic death of her young son, acclaimed author Aggie Wiggs has receded from public life, unable to write, a ghost of her former self. But she finds an unlikely subject for a new book when the house next door is bought by Nile Sheldon, a famed and formidable real estate mogul who was once the prime suspect in his wife’s disappearance. At once horrified and fascinated by this man, Aggie finds herself compulsively hunting for the truth – chasing his demons while fleeing her own – in a game of cat and mouse that might turn deadly.",False,,,,,True,The Beast in Me,,Miniseries,Planned,,"Mystery, Drama",Gabe Rotter,en,Netflix,US,English,"Conaco, 20th Television",United States of America,0
250505,1.544,The Seven Dials Mystery,1,1,en,0,0.0,"Gerry Wade had proved himself to be a champion sleeper; so the other house guests decided to play a practical joke on him. Eight alarm clocks were set to go off, one after the other, starting at 6.30 a.m. But when morning arrived, one clock was missing and the prank had backfired with tragic consequences.",False,,,,,True,The Seven Dials Mystery,,Scripted,Planned,,Crime,,en,Netflix,GB,English,"Agatha Christie Limited, Imaginary Friends, Orchid Pictures",United Kingdom,0
250506,6.962,Rozprávky pätnástich sestier,1,15,sk,0,0.0,,False,,1982-01-01,1984-01-01,,False,Rozprávky pätnástich sestier,,Scripted,Ended,,Kids,,sk,Československá televize,XC,Slovenčina,Československá televízia Bratislava,Czechoslovakia,0
250507,0.0,Haveli - Part 1,1,1,hi,0,0.0,"Ruby returns to her hometown with Anand to find her father. But she discovers her aunt's dark secrets, leading to chaos.",True,,2017-05-02,2017-05-02,,True,Haveli - Part 1,,Scripted,Returning Series,,,,,,IN,,,,0
250508,1.4,Callan Kicks The Year,3,3,en,0,0.0,Joining Oliver Callan in kicking the years,False,,2020-12-30,2022-12-30,,True,Callan Kicks The Year,,Scripted,Returning Series,,,Oliver Callan,,"RTÉ One, RTÉ Player",IE,,,,0
250509,1.4,Bistra Voda,1,1,en,0,0.0,"After forty-five years of emigration to Canada, Alexander returns to Macedonia, to his hometown of Skopje. In 1977, he is seventeen years old and Macedonia is part of communist Yugoslavia. Alexander and his childhood best friend, raised in anti-communist families, decide in high school where they learn to spread leaflets against the communist party and the state. The day they have to do it, Arsen will not appear. Alexander will distribute the leaflets himself and will be arrested.",False,,2023-03-05,2023-03-05,,True,Bistra Voda,/dStujA7JJ90NB8pXxpbchTPdvDT.jpg,Scripted,Returning Series,,Drama,,,,US,,,,0
250510,4.962,The Star,1,2,th,0,0.0,"Hope, a fried meatball seller who coincidentally parks his cart in front of a BL series production company in Chiang Mai. There, he meets ""Nine,"" a solo artist who reluctantly agrees to star in a BL series due to orders from ""Yorch,"" the production company owner who wants to create a new BL couple for the series, even though Nine is not fully willing to participate. As Hope and Nine learn and grow together, along with the camp's new hopes, their journey begins.",False,/MbwTTFKCOoa4OxDbImetVlTkOB.jpg,2024-03-28,2024-04-04,,True,คู่จิ้นวายนายลูกชิ้นทอด,/tt6lCD0wAFUqQfKrqz3ZwmUY4mE.jpg,Scripted,Returning Series,,Drama,,th,YouTube,TH,ภาษาไทย,Wayufilm Production,Thailand,30
250511,0.6,RB Battles,3,14,en,1,8.0,"RBBattles (Roblox Battles) is the show where your favorite Roblox YouTubers, Developers, and Robloxians compete in various Roblox challenges to win AMAZING prizes. RB Battles also creates games within the Roblox platform.",False,,2019-09-12,2020-11-19,,True,RB Battles,/viFlAFqYUhQUXITDgIVkplUT1dC.jpg,Scripted,Returning Series,,,"Anthony Russo, Sabrina Brite, DJ MONOPOLI",,,US,,,,0
250512,14.76,Paul O'Grady's Great Elephant Adventure,1,2,en,0,0.0,"Paul O’Grady’s Great Elephant Adventure is a two-part series following Paul as he travels through Thailand and Laos to celebrate the wonderful work done by elephant conservation centres to rescue, rehabilitate and protect these most majestic, but vulnerable, of animals. Filmed in the months before his sudden and unexpected death, this was Paul’s final TV project and one that he was incredibly passionate about.",False,/85gRuqywGd7mCuAe23B4CgwfbIL.jpg,2024-03-31,2024-03-31,https://www.itv.com/watch/paul-ogradys-great-elephant-adventure/2a7594,True,Paul O'Grady's Great Elephant Adventure,/zwV57ONJaf7fOdemihfllPFnWhF.jpg,Documentary,Returning Series,,Documentary,,en,ITV,GB,English,"Olga TV, Silver Star Productions, ITV",United Kingdom,0
250513,1.275,Face à La Danse,1,6,fr,0,0.0,,False,/1RHdMyiddJqVxRfRB54zqn8BYhy.jpg,2024-03-01,2024-03-01,https://video.telequebec.tv/29178-documentaires/details/46969?playlist_id=339,True,Face à La Danse,/tcMYVK48XcEc97UuFLpVjuP6FA2.jpg,Documentary,Returning Series,,Documentary,Christian Lalumière,fr,Télé-Québec,CA,Français,Télé-Québec,Canada,0
250514,1.683,Schicksalstage Österreichs,2,8,de,0,0.0,,False,,2022-01-22,2023-12-02,,True,Schicksalstage Österreichs,,Documentary,Returning Series,,Documentary,,,,AT,,"Kurt Mayer Film, ORF",Austria,0
250515,6.986,The 1980s Supermarket,1,3,en,0,0.0,A new Channel 5 show The 1980s Supermarket will delve into the history of various supermarkets and how they revolutionised the retail industry.,False,/iXvxFxCPu6FU0rXs10M2RqJK6ku.jpg,2024-03-27,2024-04-03,https://www.channel5.com/show/the-1980-s-supermarket/,True,The 1980s Supermarket,/ddpvBZ3fR3ceXuhzDbclSGceK83.jpg,Documentary,Returning Series,,Documentary,,en,Channel 5,GB,English,"Coming Up Roses, Objective Media Group, All3Media",United Kingdom,0
250516,0.802,大国小鲜—石榴说,1,6,zh,0,0.0,,False,,2023-12-29,2024-01-03,,False,大国小鲜—石榴说,/w3fE2PX7G6j5t0JNSmRQ0fzL97f.jpg,Documentary,Ended,,,,,CCTV,CN,,,,0
250517,1.4,Punk Spy,1,1,th,0,0.0,"A “gentleman” called Xin, who decided to move and stay at the resort in Amphawa to get over the fact that his father died in an accident, to learn management and to avoid bad luck.

And a “punk” called Wa, who also moved to the same resort to open a cool bar. He also can enjoy life to the fullest and get close to ""him"" with whom he fell in love at first sight. A romantic comedy set in a comfortable atmosphere of a small tourist town.

And this series fooled you from the first sentence…

Actually it's a story of two men who kept secrets ...

Xin was determined to uncover the truth about his father's death. Wa was assigned to pretend to flirt with Xin to steal the secret. They only sought to unravel each other's secrets. Without realizing that the true secret are their feelings for each other.",False,/nQCi88lEFFR5ZkFCPVbuDEOKpS9.jpg,,,,True,กับ คุณชายใสซื่อ,/51BN0eYEawSWsg8H5ITGCywuA1n.jpg,Scripted,Planned,,,,th,,TH,ภาษาไทย,"Very Great Company Limited, Mandee Work",Thailand,0
250518,1.4,深宅,1,1,zh,0,0.0,,False,/9HTuTBZrnsnwTBGpv5mxKzE1i19.jpg,2009-04-07,2009-04-07,,True,深宅,/tk3q0kZ08Gty7Qii80NGmKLu3Ig.jpg,Scripted,Returning Series,,,,,,CN,,,,0
250519,0.84,For The Love,1,13,tl,0,0.0,"For The Love is a drama anthology aired on TV5 and produced by Studio Viva premiered on August 5, 2023, and is hosted by Pops Fernandez.",False,,2023-08-05,2023-10-28,,False,For The Love,/sFR9bOg25N4d5ptswxBxJjJUE7g.jpg,Scripted,Ended,,Drama,,"en, tl",,PH,English,,,0
250520,10.543,Le juste prix,1,20,fr,1,10.0,,False,,2024-03-11,2024-04-04,,True,Le juste prix,,Scripted,Returning Series,,,,,M6,FR,,,,0
250521,5.601,Ave Mujica 1st LIVE「Perdere Omnia」,1,1,ja,0,0.0,,False,,2024-03-31,2024-03-31,,True,Ave Mujica 1st LIVE「Perdere Omnia」,,Scripted,Returning Series,,,,,,JP,,,,0
250522,3.138,Les douze travaux de Béatrice,1,1,fr,0,0.0,,False,,2024-03-28,2024-03-28,https://www.qub.ca/tvaplus/casa/les-douze-travaux-de-beatrice,True,Les douze travaux de Béatrice,/hOEqdhRqZ6DEiDh9fyo7XmZoody.jpg,Reality,Returning Series,,Reality,,fr,CASA,CA,Français,,Canada,22
250523,3.55,리뷰왕 장봉기,1,7,ko,1,6.0,,False,/j9mdGdEAmusA1R8yTl6Fh6dQiZD.jpg,2024-03-29,2024-03-29,https://watcha.com/contents/tPJZr6w?search_id=792e45c0-4a87-4c55-a9d1-6f9bc129419c,True,리뷰왕 장봉기,/wj6o7EzjIdwB0384hfdWHI33eDI.jpg,Scripted,Returning Series,,Comedy,"Shin Ki-hun, 권은지, 오승진, 김지연, 정한결, 김종수, 송혜령",ko,watcha,KR,한국어/조선말,"21스튜디오, 스튜디오SAG, 한국예술종합학교 영상원",KR,0
250524,1.4,工程车益智好伙伴,1,1,zh,0,0.0,,False,,2021-01-01,2021-01-01,,True,工程车益智好伙伴,/bGZewD6MbN5aLFDtCjEk2fAQpY6.jpg,Scripted,Returning Series,,"Animation, Kids",,,,CN,,,,0
250525,0.6,可爱巧虎岛之情商培养,1,1,zh,0,0.0,,False,,2019-01-01,2019-01-01,,True,可爱巧虎岛之情商培养,/zj0FzijXxrpHSrY44t2mcS6VTg9.jpg,Scripted,Returning Series,,,,,,CN,,,,0
250526,0.6,可爱巧虎岛之勇气教育,1,1,zh,0,0.0,,False,,2019-01-01,2019-01-01,,True,可爱巧虎岛之勇气教育,/2vEfHMIU66kKDYaNDcaHwv4nTyU.jpg,Scripted,Returning Series,,,,,,CN,,,,0
250527,0.849,可爱巧虎岛之动手动脑,1,1,zh,0,0.0,,False,,2019-01-01,2019-01-01,,True,可爱巧虎岛之动手动脑,/rse80tyRsUbGO5bTajOe2J8BCR4.jpg,Scripted,Returning Series,,,,,,CN,,,,0
250538,2.23,Ookami-san wa Taberaretai,1,1,ja,0,0.0,,False,,2020-04-12,2020-04-12,,False,Ookami-san wa Taberaretai,/uTNcC9ArHn05XBcqb6qFfMheK2E.jpg,Scripted,Ended,,,,ja,,JP,日本語,,,0
250539,1.4,Family Secrets,1,11,ru,0,0.0,"The plot is based on the story of a modern rich family. Its head is ill and decides to divide the inheritance between the four children. However, this decision does not seem fair to everyone...",False,,2001-09-01,2001-11-10,,True,Семейные тайны,,Scripted,Returning Series,,Drama,,ru,Russia-1,RU,Pусский,"Pro-Cinema Production, РТР-Фильм, Valery Todorovsky Production Company",Russia,0
250540,1.091,The Best City on Earth,1,24,ru,0,0.0,"The 70s. Moscow. The characters already familiar from the first series, as well as new characters, will meet and break up, fall in love and worry, betray and commit heroic deeds, in the end, just live…",False,,2003-08-25,2004-02-02,,False,Лучший город Земли,,Scripted,Ended,,Drama,,ru,,RU,Pусский,"Русский Фильм, Valery Todorovsky Production Company",Russia,0
250541,1.4,Railway Station,1,12,ru,0,0.0,"At the station, the paths of ordinary ordinary people and successful businessmen, clever thieves and dissolute girls, thrown on the sidelines of the lives of homeless people and eternally wandering gypsies intersect. The train station is about meetings, breakups, constant waiting and an endless road. The train station is an ordinary life, flowing before our eyes and at the same time hidden from everyone...",False,,2003-06-14,2003-08-30,,False,Вокзал,,Scripted,Ended,,Drama,,ru,,RU,Pусский,"Belarusfilm, Valery Todorovsky Production Company","Belarus, Russia",0
250542,0.6,The Dark Horse,1,12,ru,0,0.0,"There is a certain brigade calling itself the ""Dark Horse"", which specializes in eliminating people it dislikes, and in various ways. And everyone - from Interpol to the relatives of the victims - is looking for criminals, but they cannot find them...",False,,2003-05-17,2003-08-02,,False,Темная лошадка,,Scripted,Ended,,Drama,,ru,Channel One,"BY, RU",Pусский,"Belarusfilm, Valery Todorovsky Production Company","Belarus, Russia",0
250543,10.543,بيت أم الغلام,1,30,ar,0,0.0,"Farah and her son Salim were forced to move to her family's home, which she left years ago, to confront her relatives, whom she had not met in years, and to treat them harshly.",False,/pEM2YxaVxpM5uI5v5Wegbql7W8g.jpg,2024-03-11,2024-04-04,,True,بيت أم الغلام,/fqSpkF3UrWdvMaklKDIBORZvqLo.jpg,Miniseries,Returning Series,,Drama,محمد إسماعيل أمين,ar,NRJ Egypt,EG,العربية,NRJ Egypt,,0
250544,1.138,Team,1,12,ru,0,0.0,"The Torpedo provincial football team has been taking the last places in the standings for the past season. During the next match, the team members arrange a fight with the opponent right on the battlefield. This incident becomes the last straw in the coach's cup of patience, and he leaves Torpedo.",False,,2004-03-30,2004-06-15,,True,Команда,,Scripted,Returning Series,,Drama,,ru,,"BY, RU",Pусский,"Belarusfilm, Rekun - Cinema, Valery Todorovsky Production Company","Belarus, Russia",0
250545,1.527,A Farewell Echo,1,12,ru,0,0.0,"The seriers begins in the late 80s, when three friends who studied together at a medical institute meet at the wedding of their classmate. Life takes them to different cities, to different countries. A surgeon of the capital's clinic, a samizdat dealer and a military doctor – what can bring them together in ten or fifteen years? What secrets will be revealed, what intrigues will become public? For mistakes made many years ago, the heroes will have to pay the price these days. Carelessness and cowardice, trust and cowardice, hatred and love will echo back to them for a long time.",False,,2004-03-13,2004-05-29,,True,Прощальное эхо,,Scripted,Returning Series,,Drama,,ru,,RU,Pусский,"ARK-Film, Rekun - Cinema, Valery Todorovsky Production Company",Russia,0
250546,0.961,Heaven and Earth,1,16,ru,0,0.0,"Almost all the action of the series takes place on the edge of the earth and the sky, that is, at the airport, behind the monotonous production life of which very dramatic events are hidden. If a landing fails, a fire starts in the TU-154 engine, then suddenly anonymous letters with a threat to blow up the plane appear and a secret FSB agent takes over the fight against terrorism...",False,,2004-03-22,2004-07-05,,True,Небо и земля,,Scripted,Returning Series,,Drama,,ru,,RU,Pусский,"Belarusfilm, Rekun - Cinema, РТР-Фильм, Valery Todorovsky Production Company","Belarus, Russia",0
250547,1.341,Philip's Bay,1,8,ru,0,0.0,"Philip Ronin is a former employee of the prosecutor's office, and now the owner of a small yacht repair and maintenance company. One day, by the will of fate, Philip finds himself in the epicenter of urban criminal events.",False,,2005-03-02,2005-04-20,,False,Бухта Филиппа,,Miniseries,Ended,,Drama,,ru,,RU,Pусский,"Rekun - Cinema, Valery Todorovsky Production Company",Russia,0
250548,1.4,Your Honor,1,16,ru,0,0.0,"The characters of the series are ordinary - in the broadest sense of the word - people... just like any of us. They face the same problems as we do, live in the same country with us and have rights common to all Russian citizens... The place of action is the court.",False,,2007-02-26,2007-06-11,,False,Ваша честь,,Scripted,Ended,,Drama,,ru,,"BY, RU",Pусский,"Rekun - Cinema, Belarusfilm, Valery Todorovsky Production Company","Belarus, Russia",0
250549,0.6,I'm a Detective,1,12,ru,0,0.0,"Maximov and Katya work for the Profile detective agency. They are completely different, like a plus and a minus, they have a point of contact only in the fact that both are detectives. They have a different approach to investigating crimes, but the goal is the same - that's why they make some concessions to each other.",False,,2007-09-24,2007-12-10,,False,Я сыщик,,Scripted,Ended,,Drama,,ru,,RU,Pусский,"Star Media, Valery Todorovsky Production Company",Russia,0
250550,1.4,Grey Gelding,1,4,ru,0,0.0,A famous actor going through a midlife crisis and a young detective eager for justice collide while investigating the murder of Korablev's ex-wife.,False,,2010-02-24,2010-03-17,,False,Сивый мерин,,Miniseries,Ended,,Drama,,ru,,RU,Pусский,"Rekun - Cinema, Valery Todorovsky Production Company",Russia,44
250551,0.841,A Private Detective,1,16,ru,0,0.0,"Kidnappings and murders, blackmail and mysterious disappearances, suicides and industrial espionage - private detective Tatyana Volkova investigates the most diverse and complicated cases. Tatiana is a former employee of the city prosecutor's office, but extreme circumstances forced her to leave her favorite job and start doing private investigations. Tatiana's opponent is often strong and dangerous, but the famous detective of the provincial city of Tarasov manages to cope with an investigation of any complexity.",False,,2005-03-01,2005-06-14,,True,Частный детектив,,Scripted,Returning Series,,Drama,,ru,,RU,Pусский,"Rekun - Cinema, Valery Todorovsky Production Company",Russia,0
250552,4.353,Dadur Kirti,1,6,en,0,0.0,"In the chronicles of 'Chowdhury Bari', a clever grandfather orchestrates his own demise, uniting his diverse family in a comical yet touching saga of self-discovery and treasure hunting in Shantiniketan.",False,/fWl4rqtQilMctTGiEOXQI1EXDY2.jpg,2024-03-29,2024-03-29,,True,Dadur Kirti,/btTtPaaeEHAeJWtf2JMibxf3QZD.jpg,Scripted,Returning Series,,"Comedy,Drama",,,,US,,,,0
250553,10.543,غير صالح للنشر,1,30,ar,0,0.0,"A journalist named “Saleh” writes newspaper articles on a website, and one of his articles about a famous artist caused great controversy.",False,/n5KX1MLjuhRLJtEtJWTn4oqw5bC.jpg,2024-03-11,2024-04-04,,True,غير صالح للنشر,/aAReEF5c1Zph6exMWkqAePzTu22.jpg,Miniseries,Returning Series,,Drama,أحمد محارب,ar,NRJ Egypt,EG,العربية,NRJ Egypt,,0
250554,1.093,Involución,1,8,es,0,0.0,,False,,2011-07-24,2011-09-11,,True,Involución,/s0aIGgESNgFa3zl0NBtSGLK6GnD.jpg,Talk Show,Returning Series,,,,,,ES,,,,0
250555,0.694,Savdhaan India - Special Crime Series,1,35,hi,0,0.0,"As crime get bigger, and criminals turn sinister, here's a series of spine-chilling stories packed with nail-biting suspense and thrill.",False,/blWX9X3d5dQf2JiwhvqhxGKFhYx.jpg,2019-07-29,2019-09-13,,False,Savdhaan India - Special Crime Series,/rSMrFMG1qIi9dfYogroYPwH142J.jpg,Scripted,Ended,,Crime,,,,IN,,,,42
250556,10.543,فبركة,1,30,ar,0,0.0,"The series deals with the phenomenon of “trends” and the attempt of some channels to achieve high views, even if it is based on “fabrication.”",False,/ew0r6XvzXTnH8s5mADpMkOTfweK.jpg,2024-03-11,2024-04-04,,True,فبركة,/8n0oViWYTt1sqtLnFeEwzfgZb89.jpg,Miniseries,Returning Series,,Comedy,نوران نصار,ar,‎NogoumFM,EG,العربية,,,0
250557,10.543,شاكر مش فاكر,1,30,ar,0,0.0,,False,/mUDhuBcJwg401VNYPYuFPN2xPru.jpg,2024-03-11,2024-04-04,,True,شاكر مش فاكر,/5YBNfgAddWleMSvOZNjNtaqDYKl.jpg,Miniseries,Returning Series,,Comedy,,ar,Nile FM,EG,العربية,Nile FM,,0
250558,0.6,Shrink―精神科医ヨワイ―,1,1,ja,0,0.0,"Dr. Ko Yowai is a happy-go-lucky but an absolutely brilliant psychiatrist. Yuri Amamiya is his slightly outspoken assistant nurse with a heart of gold. Together, they're waiting for the day when everyone feels comfortable visiting a psychiatrist. This is Shrink, the emotional drama series for those navigating the effects of mental health issues.",False,,2024-08-31,,,True,Shrink―精神科医ヨワイ―,,Scripted,Returning Series,,Drama,,,,JP,,,JP,0
250559,6.705,Savdhaan India: Criminal Decoded,2,159,hi,0,0.0,"Delving into the psyche of vicious criminals, the police go in-depth to unravel the mysteries of a crime. And the chase is as harrowing as it gets.",False,,2023-09-26,2024-03-29,,True,Savdhaan India: Criminal Decoded,/dy5n6F6tzYNHsuQfGl4mgMcwnFj.jpg,Scripted,Returning Series,,,,,,IN,,,,42
250560,10.543,Discrètes,1,10,fr,0,0.0,,False,/lGR0fmuIhWQgNm9A7KvQN9LRKsU.jpg,2024-03-29,2024-03-29,https://ici.tou.tv/discretes,True,Discrètes,/dsKNJmZ4Go6YHmh9BrsF1l48qUS.jpg,Scripted,Returning Series,,Drama,,fr,ICI TOU.TV Extra,CA,Français,"AVANTI │TOAST, Amalga",Canada,15
250561,1.105,Behringer und die Toten - Ein Bamberg - Krimi,1,2,de,0,0.0,,False,/j977i5SHgIjVXCpsK5qZTFhZH9e.jpg,2024-02-27,2024-03-05,https://plus.rtl.de/video-tv/serien/behringer-und-die-toten-ein-bamberg-krimi-975245,True,Behringer und die Toten - Ein Bamberg - Krimi,/rPR7t1PLEZmfopPhdGDD2JNi0qE.jpg,Scripted,Returning Series,,Crime,,de,RTL,DE,Deutsch,,Germany,0
250562,0.6,Märchen für Kinder,1,20,de,0,0.0,,False,,2020-12-16,2020-12-16,,True,Märchen für Kinder,/aVNZGW9wvJ2HjQfetoXMUdh9vs4.jpg,Scripted,Returning Series,,,,,,DE,,,,0
250563,2.644,Apex Predators: Invisible Worlds,1,4,zh,0,0.0,,False,/hdPX7TSVsnQ1NHAmq8QbyJtNzDr.jpg,2024-03-06,2024-03-27,,True,Apex Predators: Invisible Worlds,/3ZNvUJzgUIjUoLWrKRRkSc91VT2.jpg,Documentary,Returning Series,,Documentary,,,,CN,,,,0
250564,3.464,동네스타K4,1,1,ko,0,0.0,,False,,2024-03-29,2024-03-29,,True,동네스타K4,,Scripted,Returning Series,,,,,,KR,,,,0
250565,3.233,Retracer ses origines,1,2,fr,0,0.0,,False,,2024-03-21,2024-03-28,,True,Retracer ses origines,/n64yv6vbM9dkByOELz3pJq8uUaU.jpg,Scripted,Returning Series,,Documentary,,,Canal Vie,CA,,Attraction Images,CA,0
250566,1.4,Aunt,1,1,ru,0,0.0,"The brash and selfish Margot has built the most comfortable lifestyle for herself — she works as a stripper, hangs out with her friends and meets with the same jerk as herself. But all the fun goes to hell when Margot suddenly becomes the guardian of two spoiled nephews — Polina and Lesha. An irresponsible stripper will have to grow up urgently, and children accustomed to wealth will have to rebuild their lives.",False,,,,,True,Тетка,,Scripted,Returning Series,,Drama,"Andrey Levin, Vyacheslav Dusmukhametov",ru,Okko,RU,Pусский,"Okko Studios, Originals Production, Norm Production",Russia,0
250567,1.4,Something Positive,1,1,ru,0,0.0,"Nastya, a high school student, has a difficult relationship with her family and peers. Parents pay all their attention to the eldest successful sister Angelina and the younger brother, the long—awaited son. The guy Mark, whom Nastya is in love with, does not take her seriously, and her best friend is too correct to share some experiences with her.",False,,,,,True,Что-то положительное,,Scripted,Returning Series,,Drama,Nika Yakovleva,ru,Okko,RU,Pусский,"Okko Studios, Norm Production, Originals Production",Russia,0
250568,1.172,Fuss,1,2,ru,0,0.0,"Four unsuccessful friends from Pyatigorsk decide to rob collectors, but as a result they end up with a debt of 150 million rubles. In order to pay off their debts and save their lives, they are forced to continue the raids. But they are not bandits at all, and they have to circumvent the underground businesses of the future mayor.",False,,,,,True,Суета,,Scripted,Returning Series,,Drama,,ru,Okko,RU,Pусский,"Decon Studio, Okko Studios, Originals Production",Russia,0
250569,5.441,Exes & Missus,1,16,en,0,0.0,"Phraphai is a skilled heart surgeon married to electrical engineer Din. The two have known each other since university and now have a three-year-old daughter named Namnile. Since becoming a doctor and mother, Phraphai has little left over for romance.  Din is a romantic. He wants time with his wife, but Phraphai isn't able to give it. In a drunken state, he slips up and sleeps with Frame. To Frame, however, it wasn't a mistake. She wants more. She plans ways to make Din break things off with his wife, but Phraphai is clever. She finds out what took place and gives Din an ultimatum, only further igniting Frame's fire. From there, a full-on war of love kicks off.",False,/7jrJPrMkW1rHmuBps5ZecX29Khr.jpg,2024-03-28,2024-04-04,https://ch3plus.com/v/215226,True,ลมเล่นไฟ,/9rkb8o0FfCY95ud7vu71FB5gSZA.jpg,Scripted,Returning Series,,Drama,,th,Channel 3,TH,ภาษาไทย,"BEC World, Maker Group",TH,0
250570,1.96,Kalimba,1,2,ru,0,0.0,"An ambitious professor of psychiatry, Viktor Meshchersky, conducts a dangerous psychological experiment in which, under false pretenses, he locks victims and their abusers in the basement, hiding his true goals. The subsequent investigation will reveal the real motives of the professor, and will tie together the confusing stories of all participants in the cruel experiment.",False,,,,,True,Калимба,,Scripted,Returning Series,,Drama,"Nurbek Egen, Roman Novikov",ru,Okko,RU,Pусский,"Okko Studios, Norm Production, Originals Production",Russia,0
250571,1.641,Yug,1,1,ru,0,0.0,"Yug Kipen is a tight—lipped, modest boy raised by his grandmother. Yug's mother died when he was three years old, and he never saw his father. Everything changes when, on his 14th birthday, Yug discovers the money his father sent in his grandmother's closet. From this moment begins the story of the great journey of the South in search of his father. Potential fathers are scattered all over Russia. The South will have to cross the whole country to meet everyone. He will visit the most beautiful corners of our country, and of course, he will see the main attraction of Russia — people! It is not easy for a 14-year-old teenager to make such a journey, in principle, and even more difficult for the South, because he has a bunch of phobias that he will have to overcome every time.",False,,,,,True,Юг,,Scripted,Returning Series,,Drama,,ru,Okko,RU,Pусский,"Norm Production, Okko Studios, Originals Production",Russia,0
250572,1.558,Schattenwelten,1,5,de,0,0.0,,False,,2021-12-09,2021-12-09,,False,Schattenwelten,,Documentary,Ended,,Documentary,,de,ZDFinfo,DE,Deutsch,,Germany,0
250573,0.6,This is My Liver,1,1,ru,0,0.0, ,False,,,,,True,Это моя печень,,Scripted,Returning Series,,Drama,,ru,,RU,Pусский,Norm Production,Russia,0
250574,0.654,Vixen,1,1,ru,0,0.0, ,False,,,,,True,Мегера,,Scripted,Returning Series,,Drama,,ru,,RU,Pусский,Norm Production,Russia,0
250575,7.782,渡辺タスクアワー『VEE Station!』,1,2,ja,0,0.0,,False,/AfvSGG4bBZKUjurgmU9GiWJMG8w.jpg,2024-04-01,2024-04-01,,True,渡辺タスクアワー『VEE Station!』,/dBpaQh7LouvoWQwz4OEm8FBxHPe.jpg,Scripted,Returning Series,,Talk,,,YouTube,JP,,"Sony Music Entertainment, VEE",Japan,0
250576,0.84,Der Schatzjäger – Lamers’ Welt der Raritäten,1,4,de,0,0.0,,False,,2023-07-15,2023-08-05,,True,Der Schatzjäger – Lamers’ Welt der Raritäten,,Documentary,Returning Series,,Documentary,,de,DMAX,DE,Deutsch,,Germany,0
250577,0.6,Unprincipled. The Inexorable Age,1,1,ru,0,0.0, ,False,,,,,True,Беспринципные. Непреклонный возраст,,Scripted,In Production,,Drama,,ru,KinoPoisk HD,RU,Pусский,"Mediaslovo, Plus Studio",Russia,0
